Id	Text	Label
SA_TU_941	arpith bhai bloopers paadle last d nanala jolly apund 😂😂😂	Negative
SA_TU_942	mini carry minati 😍😍	Neutral
SA_TU_943	last arabai deetina gammath ithnd jolly and ave	Positive
SA_TU_944	ಆಯೆ ಒಂಚೂರು ಪರ್ತೆನಾಂದ್	Neutral
SA_TU_945	mind blowing comedyeveryone played gooddheeraj u r the best	Not Tulu
SA_TU_946	joor bane aapunde walter  sir	Neutral
SA_TU_947	savda comedy thoo	Neutral
SA_TU_948	nikleg ista aijinda unlike onji malpodchi please tulu baseg respects korle please	Positive
SA_TU_949	jamunana maltinatt unde gulabi maltin	Neutral
SA_TU_950	full shape out athnd  erna🤭	Mixed
SA_TU_951	enchina karyakramad dayeg rajakeeya kanapar modi n dayeg kanathar nikulena program thoopina nana stop	Negative
SA_TU_952	tulunadu ethini comedy actress kannada cinema industry du where great tulu bashe	Positive
SA_TU_953	more than first view chatsbadgerepliesetc	Not Tulu
SA_TU_954	chupr chupr this song❤	Not Tulu
SA_TU_955	ajji supr  lov uu	Mixed
SA_TU_956	arpith bombayida binneru shurutu tutinimast khushi aadittundu	Positive
SA_TU_957	walter punyatmeredheeraj rai voler	Mixed
SA_TU_958	drone pratap na standup comedy manpule 🙏♥️🚩	Neutral
SA_TU_959	aye na pukuli nadga pappa mare🤣🤣	Neutral
SA_TU_960	namma tulunaadu namma kundapur kannada🔥🤙	Mixed
SA_TU_961	bale telipaale 4g ini kale bathnd always the best prashamsa	Neutral
SA_TU_962	appu shetty na 	Neutral
SA_TU_963	bvc na pukuli maya antndge yerandala  nade korlee 🤣🤣🤣🤣😅	Neutral
SA_TU_964	er ar ar itheratha gadda budthinar	Neutral
SA_TU_965	such a beautiful song ever ❤it makes my day 😍	Not Tulu
SA_TU_966	daye mithardroha maltha katapa hahaha super comedy lovely	Positive
SA_TU_967	"ತುಳುನಾಡ್‌ದ ಸುರುತ ಬಸ್‌ದ ಬಗ್ಗೆ ನಿಕಲೆಗ್ ತೆರಿದ್ಂಡಾ
 "	Neutral
SA_TU_968	arena pukuli n naadereg  yer pura barpar like malpule	Neutral
SA_TU_969	there s no cmdywrong judgement	Neutral
SA_TU_970	nothing  is better  than  tulu	Not Tulu
SA_TU_971	ಇಂಚಿತ್ನ ನನಲಾ ಮಲ್ಲುಲೆ‌  ಸೂಪರ್ ಉಂಡು	Positive
SA_TU_972	  😂pukuli maya apunda 😂😂😂	Neutral
SA_TU_973	ode barodu frnd 	Neutral
SA_TU_974	55 aa namune maseyarathe maarre baritt yer itther	Neutral
SA_TU_975	happy navami subasayagalu	Not Tulu
SA_TU_976	"ಮೊಟ್ಟತ್ತಿ ಕರ್ಬೊದ ಕತ್ತಿನ್ ಮರತ್ತ ಮಣೆಕ್ಕ್ ಜೋಡ್ಯಾದ್ ಮಲ್ತಿನೆಕ್ಕೆ ಮೊಟ್ಟತ್ತಿ  ಪಂದ್ ಪನ್ಪೆರ್ ಎಡ್ಡೆ ಮಿಲಾವುದ ಕರ್ಬೊಡು ಮರತ್ತ ಪುಡಿ ದಾಂತಿ ಕತ್ತಿನ್ ತಯಾರ್ ಮಲ್ಪುವೆರ್ ಬೊಕ್ಕ ಪೆಜ ಪೆಲ ಇಂಚ ಒವ್ವಾಂಡಲಾ ಎಡ್ಡೆ ಮರತ್ತ ಅರ್ಧ ಪೀಟ್ ಎತ್ತರ ಒಂಜೇ ಮುಕ್ಕಾಲ್ ಪೀಟ್ ಉದ್ದದ ಮಣೆ ಮಲ್ಪಾದ್ ಐಕ್ ಕತ್ತಿನ್ ಜೋಡಾವೆರ್
ನಮ್ಮಸೊತ್ತು "	Neutral
SA_TU_977	1k views yennane undu❤❤❤	Not Tulu
SA_TU_978	udupi manglore dagl yer pura troll thud baidar welcome	Neutral
SA_TU_979	abiman residency olpa anna	Mixed
SA_TU_980	i want to meet that person personally who has put footer news highlights 😁😂	Not Tulu
SA_TU_981	90s mohammad rafi 🥰😍💕all time fav singer	Not Tulu
SA_TU_982	pukuli nana la thikkiji gena 😂😂	Neutral
SA_TU_983	pukuli nu famous malthar marre er	Neutral
SA_TU_984	nama tuluver pet gla sai preethi gla sai❣	Positive
SA_TU_985	ammer polis picture upload malpuley	Neutral
SA_TU_986	finally from 96k to 100k subscribers	Not Tulu
SA_TU_987	phd edda undu	Mixed
SA_TU_988	tuluva bhase tuluva jana tuluva mann superrrr	Positive
SA_TU_989	sandeep shetty manibettu at his best	Not Tulu
SA_TU_990	really hattsoff to you	Not Tulu
SA_TU_991	yest jana udupi meme nodi illige bandri 	Positive
SA_TU_992	2 week ande show ade nana la oipuvar marre	Negative
SA_TU_993	verynice programme thanks all	Not Tulu
SA_TU_994	e song kendh enna pukuli kanthnd	Neutral
SA_TU_995	musth comedy sir	Not Tulu
SA_TU_996	garnal dakkun best und	Mixed
SA_TU_997	avu dane full movie upload mulpule	Neutral
SA_TU_998	ನಿಮ್ಮ ಯಕ್ಷಗಾನ ದಿನಾ ನೋಡುತ್ತಿದ್ದೇನೆ	Not Tulu
SA_TU_999	ಪೊಂಜೊವೆ ಅತ್ ಆಂಜೊವು	Neutral
SA_TU_1000	lyrics lyrics lyrics lyrics😍	Not Tulu
SA_TU_1001	pathere yenkla gothundo	Neutral
SA_TU_1002	dont joke at historical leadres plz	Not Tulu
SA_TU_1003	i like this tune❤	Not Tulu
SA_TU_1004	"ಹೆಬ್ರಿ ತಾಲೂಕುದ ಮುದ್ರಾಡಿಡ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ

ಉದಿಪನ ಲೇಸ್

         
  "	Neutral
SA_TU_1005	nanala enchina episod barod	Mixed
SA_TU_1006	top editz  bhayankara👌👌👌👌👌👌👌👌	Mixed
SA_TU_1007	videoda lasts bro its not pis its fish panpuna santhuna voice atte 😀😀	Not Tulu
SA_TU_1008	your voice super arpit anna	Not Tulu
SA_TU_1009	​undu link open apuji😢🥺😭	Neutral
SA_TU_1010	"ಜೈ ತುಲುನಾಡ್ ರಿ ಕೂಟದ ಅಭಿಯಾನೊಗು ಬೆರಿಬಲ ಕೊರ್ಲೆ
😍😍😍😍"	Negative
SA_TU_1011	yenchinaa marre very very bad program	Mixed
SA_TU_1012	my friend is bvc	Neutral
SA_TU_1013	super bagavathike sir super smail sir	Positive
SA_TU_1014	super sir  first day ne pudathaar  maree	Positive
SA_TU_1015	prathi vaara bloopers borchind aavondundu	Neutral
SA_TU_1016	my favrite maskiri kudla	Not Tulu
SA_TU_1017	🤣🤣🤣🤣 yenk siddappana phone barondupundusame tone lol	Neutral
SA_TU_1018	superanda artificial telepuna cancel manpuvare	Negative
SA_TU_1019	kudla dakul yr kenodu uler	Neutral
SA_TU_1020	yede cinema very good quality	Positive
SA_TU_1021	sprr comedy masth thelke koriyar	Positive
SA_TU_1022	ajji eer super	Mixed
SA_TU_1023	bhojpuri bihar  da  onji bhashe	Mixed
SA_TU_1024	thank you soo much 😍😍	Not Tulu
SA_TU_1025	i have thes movie in mobil😊	Not Tulu
SA_TU_1026	dada anna und 	Neutral
SA_TU_1027	e programme mast shoku undu purergla best of luck baka mast solmelu	Positive
SA_TU_1028	ಇವರ್ನ ನಮ್ ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ಕಳ್ಸಿ ಮುಂದಿನ ಸಾದು ಕೋಕಿಲ ಇವ್ರೆ	Neutral
SA_TU_1029	idhu idhu actually chennagirodu	Not Tulu
SA_TU_1030	sandeep anna shetty super 👍👍👍👍😂😂😂😂	Positive
SA_TU_1031	bari shoka athanda keep it up	Not Tulu
SA_TU_1032	pukuli maaya koooo😂😂😂kudlad pukulidane suddi😂😂	Neutral
SA_TU_1033	ijjinda complaint korle	Neutral
SA_TU_1034	sakath comedy ye erna 😂 😂	Positive
SA_TU_1035	3521 ಸೂಪರ್ ಡೈಲಾಗ್ ಕಾಪಿಕಾಡರೆಗ ಧನ್ಯವಾದಲು	Positive
SA_TU_1036	eer doora mutta popar	Neutral
SA_TU_1037	258 pukuli is overloaded 🔥	Not Tulu
SA_TU_1038	arre saara yesaluda tamare namma bashe	Positive
SA_TU_1039	  namma bola bro belman kaital andala karla ne😹	Positive
SA_TU_1040	part 9 yepa upload malpuvar	Neutral
SA_TU_1041	bari shok andh episode	Mixed
SA_TU_1042	swami ajjaeere kapule	Positive
SA_TU_1043	bari sokuda serial	Positive
SA_TU_1044	performens good and best hasya kalavidarpandanikalnachaippodu❤❤❤	Not Tulu
SA_TU_1045	deva nana daada matha thoovofa ee kanndu 😂😂😂 marr	Neutral
SA_TU_1046	innu hechhu videos upload madi	Not Tulu
SA_TU_1047	kushi and binneren tudu ❤	Positive
SA_TU_1048	3 rd yeeeeah boi	Not Tulu
SA_TU_1049	153 theri maaaka pandha😂😂😂😂	Neutral
SA_TU_1050	i love you ajji	Not Tulu
SA_TU_1051	full movie please add malpule	Mixed
SA_TU_1052	erna favorite youtube roaster yer	Mixed
SA_TU_1053	pukuli maare saav😂😂 undu supper athhnd	Negative
SA_TU_1054	baiju malayam comedy copi madiddu	Positive
SA_TU_1055	i think you can beat saapattu raman in eating competition 🤨	Not Tulu
SA_TU_1056	ponnu edde ijjal	Mixed
SA_TU_1057	undu movie masta sukh anda	Negative
SA_TU_1058	shut up santhu moving on 🤣🤣🤣🤣	Not Tulu
SA_TU_1059	full film padlee	Mixed
SA_TU_1060	bro santu face reveal  plz	Not Tulu
SA_TU_1061	mithun rai sr wel said	Not Tulu
SA_TU_1062	lv u dodddacute	Mixed
SA_TU_1063	movie thuyinaklna onje pathera movie edde ejji	Negative
SA_TU_1064	best acting of all charactersdhiraj rais bhagavatike is best 	Not Tulu
SA_TU_1065	oith dakkya pottu comedy n ebe	Neutral
SA_TU_1066	nikleg kannaklen buuded bethe erla thikujer byrile avoda	Neutral
SA_TU_1067	onji pookida kathe	Mixed
SA_TU_1068	andhe eereg nadondh uller ye tulu film industry ollar 😂	Positive
SA_TU_1069	bhari shokda comedysunil  team good luck for finals	Not Tulu
SA_TU_1070	e nataka tupinakaleg marl	Positive
SA_TU_1071	good one nama yepala steadykeep going mik 😂😂🥴🥴	Positive
SA_TU_1072	yerandala mena pukuli nadle	Neutral
SA_TU_1073	suprrrb santhu broooo and arpith baba😂	Not Tulu
SA_TU_1074	great content loved the acting and the message was great 👍	Not Tulu
SA_TU_1075	ಧೀರಜ್ ಸರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್	Positive
SA_TU_1076	raise ayera yenkla gotthundu	Neutral
SA_TU_1077	pukuli  habi bhi	Neutral
SA_TU_1078	pubg da onji vedio mnpule dadandala information bodittnda kenle panpe nbr korpe	Mixed
SA_TU_1079	mast thanks anna yanori baroliya posath version tooditte old version aidhla yede undu	Positive
SA_TU_1080	ನಾಯಿ ನಿನ್ನ ಪುದರ್ ದಾದಂಬೆ 😂😂	Neutral
SA_TU_1081	kathe daala gottujji comedy matra ultimate	Mixed
SA_TU_1082	i liked that devotional songgod bless all	Not Tulu
SA_TU_1083	ಏನ್ ಕ್ವಾಲಿಟಿ ನೆಕ್ಸ್ಟ್ ಲೆವೆಲ್ 🪂💥⚡	Neutral
SA_TU_1084	santhu nu thojale plz ijinda yan unsuscribe malpuve	Neutral
SA_TU_1085	walter la kalther kann hakere very nice nice comedy	Neutral
SA_TU_1086	violets are blue	Not Tulu
SA_TU_1087	bale nalipugaonji step paadga	Mixed
SA_TU_1088	prajwal is great artist among all	Not Tulu
SA_TU_1089	masth masth porlu ethnda😘	Positive
SA_TU_1090	ನಿಕುಲ್ ತೆಲ್ಪಾದ್ ಕೆರ್ಪರ್	Not Tulu
SA_TU_1091	negale gu bokkoriya na beeja da mitthu deg kannu	Neutral
SA_TU_1092	bale tepalaye  criminal modi na pi tinpuna chaina adepond	Negative
SA_TU_1093	santu face reavel please	Not Tulu
SA_TU_1094	eee video upload agilva	Not Tulu
SA_TU_1095	really sooper anna	Not Tulu
SA_TU_1096	superbtop album songedde entertainmentthankyou  congratulations whole team	Not Tulu
SA_TU_1097	avoli dineshattavar and waltersir enchinaporuluda pada spoooperya	Positive
SA_TU_1098	yaan dubai eithy undu vedio thonga	Mixed
SA_TU_1099	gadda deppare balle ethundu	Neutral
SA_TU_1100	ayana pinkan andalaaa thojalethe	Neutral
SA_TU_1101	plz yesa movie upload malpule	Positive
SA_TU_1102	erna illa ollu	Not Tulu
SA_TU_1103	10 jana poopa bhayankara 💪💪	Neutral
SA_TU_1104	1994ನೇ ಇಸವಿಡ್ ಬುಡುಗಡೆ ಆಯಿನ ಸೆಪ್ಟೆಂಬರ್ 8 ಚಲನಚಿತ್ರ 24 ಗಂಟೆದ ಉಲಯಿ ಚಿತ್ರೀಕರಣ ಆದ್ ದಾಖಲೆ ಬರೆತುಂಡು 	Neutral
SA_TU_1105	ultimate sir ಪ್ರತಿ ಎಪಿಸೋಡ್ ತುಂಬಾ ಹಾಸ್ಯಮಯವಾಗಿವೆ ಧನ್ಯವಾದಗಳು ಅದ್ವೈತ ತಂಡಕ್ಕೆ ಶುಭವಾಗಲಿ	Not Tulu
SA_TU_1106	what a lyrics what a song❤️ really wonderful fantastic 👌👌	Not Tulu
SA_TU_1107	phir hera pheri dha malpi masth comedy aapundu	Positive
SA_TU_1108	ಹಿಟ್ಟಮಂ ತಿಂದಮಂ ಬೆಟ್ಟಂ ಕಿತ್ತು ಇಟ್ಟಂ🎉	Neutral
SA_TU_1109	papa dodda enk dodda ejjer but enk dodda panda mst ishta	Negative
SA_TU_1110	punyogh pukuli ayinet malleji bethe dala athundakettis athu😂😂😂😂😂😂😂	Neutral
SA_TU_1111	dada party barea pokkadea	Neutral
SA_TU_1112	supar team karkala sunil	Not Tulu
SA_TU_1113	superb kudla da pooki	Neutral
SA_TU_1114	आहा धेरै राम्रो गीत	Not Tulu
SA_TU_1115	ಸುಪರ್  ಕಾಮಿಡಿ  ಮಂಗಳೂರು ❤❤❤ 🎉🎉🎉	Mixed
SA_TU_1116	ee enchina telipunu saav shanti s	Neutral
SA_TU_1117	anyone udupi  manglore 🔥	Not Tulu
SA_TU_1118	my faverate comedian team prashmsa kapu	Not Tulu
SA_TU_1119	"mahashivatrida eddeppulu 
shambo shambo shiva shambo swayambhu 
     "	Mixed
SA_TU_1120	paterote comedy suprrrr deepak rai😍😍	Mixed
SA_TU_1121	pumpwell flyover la adh onjiye dinatu accident adithnd	Mixed
SA_TU_1122	rt nk73   ಈರ್ ಈರ್ನ ಅಪ್ಪೆ ಬಾಸೆಗ್ ಪೆರ್ಮೆ ಆಪಿನಂಚಿನ ದಾದ ಮಲ್ದರ್ ಆರ್ ಸಂಸತ್ ಡ್ ಪೆರ್ಮೆಡ್ ಪಾತೆರಿಯೆರ್ ಇರೆಗ್ ನಾಲಯಿ…	Negative
SA_TU_1123	ಪೂರ್ತಿ ಸಿನಿಮಾ ಅಪ್ಲೋಡ್ ಮಾಡಿ ಸರ್	Not Tulu
SA_TU_1124	waiting for tula movie aatidonji dina trailer re bari sokunduuu	Not Tulu
SA_TU_1125	026  yenk santu borchi	Neutral
SA_TU_1126	v4 d double meaning ijjandhina first concept	Neutral
SA_TU_1127	ontenijane🤭😄but poora pink color like malpuja😁	Mixed
SA_TU_1128	enna favourite song	Neutral
SA_TU_1129	namma tulu naad but im muslim i like this song	Positive
SA_TU_1130	yenchina comedy ye	Mixed
SA_TU_1131	1st mc is naveen shetty yedmemaar  	Not Tulu
SA_TU_1132	why because avvu insulting comment yetho rashi jana tuper	Not Tulu
SA_TU_1133	seems to be a good ll wait😊	Not Tulu
SA_TU_1134	prajwal anne yenna fevarate	Mixed
SA_TU_1135	dhagalu baajilu film padle	Positive
SA_TU_1136	mast undu program ill watch frm banglore	Positive
SA_TU_1137	ಅಜ್ಜ ಇರೆ ಕಪುಲೆ	Positive
SA_TU_1138	writter ge ondu namaskara y	Not Tulu
SA_TU_1139	ending yedde undu sir	Positive
SA_TU_1140	paji paji madhmaye	Neutral
SA_TU_1141	super athende bro 👌  😂	Not Tulu
SA_TU_1142	wow super i like ur standup comedy	Not Tulu
SA_TU_1143	yesa tulu  full movie padlle	Mixed
SA_TU_1144	listening first time ok ok 🙄now addicted to this song 😍❤	Not Tulu
SA_TU_1145	enchene tulunu bulepppale enkul epaala nikleg saath korpakeep it up brothers	Positive
SA_TU_1146	present work stress😖	Mixed
SA_TU_1147	gud joke love u namma tv	Positive
SA_TU_1148	dada mare poona na voice depule ye	Neutral
SA_TU_1149	aulu eipuna malu 🤔	Neutral
SA_TU_1150	"ತುಲು ಪುರ್ಪಗ್ ಬತ್ತ್ಂಡ್ ಅಸ್ಸಾಂ‌ದ ಮುಖ್ಯಮಂತ್ರಿಲೆನ ಉತ್ತರ

     "	Positive
SA_TU_1151	simple jokes not enjoyed	Not Tulu
SA_TU_1152	i dont know why dislike tulu most sweetest language on the earth	Not Tulu
SA_TU_1153	super nice comedy my fvrt team  super comedy  brothers comedy punches super	Not Tulu
SA_TU_1154	aven ready daye malpuvar avu adhe barpuja😂	Neutral
SA_TU_1155	hangover g mard gangasara	Neutral
SA_TU_1156	aleg tulu patheryara sanni yaa	Mixed
SA_TU_1157	haadu bahala super    thanks 👍	Not Tulu
SA_TU_1158	indu yedde atnd after long time😂	Mixed
SA_TU_1159	ಎಡ್ಡೆ ಮೆಸೇಜ್ ಉಂಡು  ಎಡ್ಡೆ ಮಸ್ತ್ ಕಾಮಿಡಿ ಸೂಪರ್	Positive
SA_TU_1160	"ಪ್ಯಾರಾಲಿಂಪಿಕ್ಸ್‌‌ದ ಬರ್ಚಿ ದಕ್ಕುನ ಪಂತೊಡು ಬೊಲ್ಲಿದ ಪದಕೊ ಗೆಂದ್‌ದ್ ನಮ್ಮ ದೇಸೊದ ಕೊಡಿನ್ ರಾಪಾಯಿನ ದೇವೇಂದ್ರ ಜಲ್ಜರಿಯಾ ಮೆರೆಗ್ ಉಡಲ್‌ದಿಂಜಿ ಸೊಲ್ಮೆಲು
 "	Not Tulu
SA_TU_1161	lady part pardna arna dance osmenk masth ista and arna dancing	Neutral
SA_TU_1162	aunty mat kahona 	Mixed
SA_TU_1163	ಕಿಟ್ಟ ಕಿಟ್ಟ ಕಿಟ್ಟ ಅಂಬಡೆ ಕಿಟ್ಟ	Not Tulu
SA_TU_1164	supper anna  ajjin inchane patherpavonduppule	Mixed
SA_TU_1165	if u make standup comedy on drone prathap i will kidnap santu for you 😂	Not Tulu
SA_TU_1166	you look like ravichandran	Not Tulu
SA_TU_1167	oh deverewa avasthe	Neutral
SA_TU_1168	ya in karnataka pukuli means your back  so its viral very badly	Not Tulu
SA_TU_1169	suuuuuuuuppppppppprrrrrrrr love you tulu	Not Tulu
SA_TU_1170	but tulu comedy ayinait kannada borchi	Negative
SA_TU_1171	suuuuper mareya kudla	Mixed
SA_TU_1172	super lyrics anna ❤	Not Tulu
SA_TU_1173	arvind  bramahavar thalia suting madtha edara mara	Neutral
SA_TU_1174	comedy of year bro	Not Tulu
SA_TU_1175	daala edde ijji comedy ath naataka undu	Neutral
SA_TU_1176	tik tok maa suner yata aauni koko hunxa	Not Tulu
SA_TU_1177	greenscreen effect not needed  its more irritating	Not Tulu
SA_TU_1178	mooneg takka patherorchi tulu comedy nataka aravind bolar  bhojaraj vamanjoor	Positive
SA_TU_1179	ಗೆ join ಅಂತ whatsapp ಮಾಡಿ	Not Tulu
SA_TU_1180	gd luck for upcoming performances	Not Tulu
SA_TU_1181	mast famous hatandge atte manglore d undu song😂🤣😂🤣	Negative
SA_TU_1182	kala tarangada dumbu pira yennile nataka upload malpule	Neutral
SA_TU_1183	new bale telipali padlly	Mixed
SA_TU_1184	ereg panthina jodi  pucche budinaye edde timege budthe	Mixed
SA_TU_1185	ಬಿನ್ನೆರ್ ಬೈದಿನ ಗೌಜಿದು	Mixed
SA_TU_1186	happy singel day bro nice song😘😘😍😍	Not Tulu
SA_TU_1187	bhojaraj vamanjur ippodithnd	Positive
SA_TU_1188	ಪುತ್ತೂರು ದ ಮುತ್ತು	Not Tulu
SA_TU_1189	so cute ajji	Positive
SA_TU_1190	super mast panda mast kushi aand	Positive
SA_TU_1191	mc does not suit for this programmeboth	Not Tulu
SA_TU_1192	ಇರೆನ ಟಿಶರ್ಟ್ ಒಂಜಿ ಕಡಪುಡ್ಲೆ ಮ್ಯಾಡ್ ಇನ್ ಕುಡ್ಲ	Neutral
SA_TU_1193	parpuna act malpodane matha act d 	Negative
SA_TU_1194	baari edde undufull of jokes hahahahahahahaha	Positive
SA_TU_1195	anna bega video padle kathondu ulle❤	Positive
SA_TU_1196	thank you so much kiran	Not Tulu
SA_TU_1197	nimma kannada video ne chenda awesome	Neutral
SA_TU_1198	ಡೆನ್ನ ಡೆನ್ನಾನ ಬಿನ್ನಾಗ್ ಬಾರಿ ತಮ್ಮನ	Mixed
SA_TU_1199	prashamsha rdh la super athndh undu	Positive
SA_TU_1200	pipi bari shoku comedy malpuver	Positive
SA_TU_1201	otrase video pad	Mixed
SA_TU_1202	"ತುಳುನಾಡ ಮಗಲ್ ಅಬ್ಬಕ್ಕ ನಮ್ಮ ದೇಶೊದ ಪೆರ್ಮೆ
 "	Mixed
SA_TU_1203	rakhi sawant junior 😂😂😂	Neutral
SA_TU_1204	ಸೂಪರ್ ಉಂಡುಎಂಕಲ್ಲ ಹೈಸ್ಕೂಲ್ ಡ್ ಅಜ್ಜೆರ್ನ್ ಕೆರ್ದ್ ರಜೆ ಪಡ್ಡಿನ ನೆಪ್ಪು ಅಂಡ್😂😂😂 ಅರವಿಂದಣ್ಣೆ ನೇರ್ಪುನನೆ ಒಂಜಿ ಖುಷಿ😍😍	Mixed
SA_TU_1205	aunty missed the catch 🤣😂🤣	Not Tulu
SA_TU_1206	ಆಲ್ ಯೆನ್ನಲ್ ಪಾಂಡು	Mixed
SA_TU_1207	aruva koragappa shetty   guruvainekerr	Neutral
SA_TU_1208	super movie in tulu love family little comedy suspens ❤	Positive
SA_TU_1209	er unden continue malpule edde future undu ereg😂😂😂	Positive
SA_TU_1210	aishu e daane eeth boldhu aathn😝🤣	Negative
SA_TU_1211	when you notice the hilarious headlines	Not Tulu
SA_TU_1212	"ಅಸ್ಟೆಮಿದ ಗೌಜಿ

ಮಾತೆರ್ಲಾ ಲೇಸ್‌ಡ್ ಪಾಲ್ ದೆತೊನ್ಲೆ

     "	Neutral
SA_TU_1213	ನನ್ ಏನೋ ಅನ್ಕೊಂಡಿದ್ದೆ ಮಸ್ತ್ acting ಮಾಡಿದಿರೋ ಮಚ್ಚಾಸ್	Not Tulu
SA_TU_1214	tulu kalpumbe mooji kasdaya sagar	Not Tulu
SA_TU_1215	comedye ejji r	Neutral
SA_TU_1216	please share the video with ur friends in facebook	Not Tulu
SA_TU_1217	walla habeebi musumbi banana😂😂😂	Neutral
SA_TU_1218	super vijayanna hats of vijayanna	Not Tulu
SA_TU_1219	nice my pukuli felt motivated	Not Tulu
SA_TU_1220	"rt  ದೈವ ಭಾಷೆ ತುಳುಕು ಸ್ಥಾನಮಾನ ಕೊರ್ಲೆ ಸದನೊಡು ತುಳುಕು ಸ್ವರ ದೆರ್ತಿನ ಯುಟಿ ಖಾದರ್ 
    …"	Mixed
SA_TU_1221	pooki panagane thelike barpundu 😂😂	Negative
SA_TU_1222	avu kuluki thakatha super 😂	Positive
SA_TU_1223	super sir baghavat ke	Positive
SA_TU_1224	i saw santhu the politician who was speaking unknown language is santhu	Not Tulu
SA_TU_1225	paapa marre artha malpaad malpaad susthaadippu aareg mantha🤣	Neutral
SA_TU_1226	niklege easy pandha gameing manpule	Neutral
SA_TU_1227	manasd yet bene ithundala inchina onji ajji yav poora bene anchane karad popunduprayadakul jokulekka	Positive
SA_TU_1228	really enjoyed the vlog👍👍🙏	Not Tulu
SA_TU_1229	പോളി സാധനം മൈ	Neutral
SA_TU_1230	yetha sava avana aje shunti😅😅😅😅😅😅😅😅😅😉😚😉😉😉🤫🤫🤫🤑🤑🤫☺️🤫😛😚🤔🤫🤑🤑🤫	Neutral
SA_TU_1231	we want santu and binod face reveal😁😁	Not Tulu
SA_TU_1232	nice we want more reactions	Not Tulu
SA_TU_1233	santhu n ora thojipale mare 🤣🤣	Neutral
SA_TU_1234	appe manasu bangaaruge	Mixed
SA_TU_1235	my pukuli blessed after listening this	Not Tulu
SA_TU_1236	ithe eerenu thuyaregu gang star leka undu 😁😁❤️	Mixed
SA_TU_1237	"tulunad da maata byari banduleg pernal parboda eddeppulu 🌙

തുലുനാഡ്ദ മാത ബ്യാരി ബംദുലെഗ് പെർനല് പരർബൊദ എഡ്ഡെപ്പുലു 

ತುಲುನಾಡ್‌ದ ಮಾತ ಬ್ಯಾರಿ ಬಂದುಲೆಗ್ ಪೆರ್ನಲ್ ಪರ್ಬೊದ ಎಡ್ದೆಪ್ಪುಲು 

      
 ☀️🌙 "	Mixed
SA_TU_1238	ತೆಲ್ತ್ ತೆಲ್ತ್ ಸಾಕಾಂಡ್ 😁😁	Mixed
SA_TU_1239	super song ya	Not Tulu
SA_TU_1240	ತುಂಬಾ ಸೊಗಸಾದ ಸಿನಿಮಾ ನಿರೂಪಣೆ ಕತೆ ನಿರ್ದೇಶನ ಸಂಗೀತ ಎಲ್ಲವೂ ಚೆನ್ನಾಗಿದೆ ಪ್ರತಿಯೊಬ್ಬರೂ ಪಾತ್ರಕ್ಕೆ ಜೀವ ತುಂಬಿ ನಟಿಸಿದ್ದಾರೆ	Not Tulu
SA_TU_1241	superu amu vasa vs ❤💕❤💕❤💕❤💕💕💕❤💕❤🌹🌺🌹🌺🌹🌺🌼😍🌼😍🌼🌸❤🌸🌻🌻💐🥀🥀	Neutral
SA_TU_1242	"ಕೊದಂಟಿ ಪಂಡ ದಾದ ಗೊತ್ತುಂಡೇ

ನಿಕುಲೆಗ್ಗೊತ್ತುಂಡಾ
 "	Neutral
SA_TU_1243	arna nataka aike uppunu av arna nataka da style	Neutral
SA_TU_1244	onji double meaning bokonji daivada vicharad makkar malpande comedy ijji karmada comedy	Positive
SA_TU_1245	avw yer mare kalve  yedde athundu	Negative
SA_TU_1246	superrrrr script and acting	Not Tulu
SA_TU_1247	haha pukuli ge marre	Neutral
SA_TU_1248	7 years and ate iniku🤭	Neutral
SA_TU_1249	ಮಸ್ತ್ ಪೊರ್ಲು ಆತ್ 0ಡ್	Positive
SA_TU_1250	mthirnla dever daivodever kapdondu baradu	Positive
SA_TU_1251	roses are red	Not Tulu
SA_TU_1252	last da peg avvu mugyarne ijji 😂😂😂	Neutral
SA_TU_1253	raikile erena teamg danyavadagalu	Mixed
SA_TU_1254	2 times better than kantara	Not Tulu
SA_TU_1255	ಯಾನ್ ಕುಡು ಬೇಯಿಪಾವಂತೆ ಪಂದ್ ಏರ್ ಪನ್ನಿ ನಿಕ್ಕ್	Neutral
SA_TU_1256	want tulu movie my name is annappa	Not Tulu
SA_TU_1257	yenclna bhagavather oler yaksha rasa suru malthnek thanks sir	Positive
SA_TU_1258	oo ir santhu na miss manpuna	Neutral
SA_TU_1259	super sunil and team	Not Tulu
SA_TU_1260	"rt  ತುಳು ಲಿಪಿ ಕಲಿಪುನ ಒಂಜಿ ಅಪರೂಪದ ಅವಕಾಶ  ದೈಜಿವರ್ಲ್ಡ್ ಟಿವಿ ಡ್  every tuesday 730pm
ತುಳು ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ ಗುರಿಕಾರೆ ದಯಾನಂದ್…"	Neutral
SA_TU_1261	waiting for prashamsa act	Not Tulu
SA_TU_1262	supper umesh mijar i like your all episodes	Not Tulu
SA_TU_1263	superb show deepak anna	Positive
